🇨🇳央视蓝光,#genre#
🇨🇳CCTV9[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225676/index.m3u8
🇨🇳CCTV9[1920*1080],http://39.134.65.166/PLTV/88888888/224/3221225676/index.m3u8
🇨🇳CCTV9[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225676/index.m3u8
🇨🇳CCTV9[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225676/index.m3u8
🇨🇳CCTV10[1920*1080],http://39.134.65.179/PLTV/88888888/224/3221225677/index.m3u8
🇨🇳CCTV10[1920*1080],http://39.134.65.164/PLTV/88888888/224/3221225677/index.m3u8
🇨🇳CCTV10[1920*1080],http://39.134.65.166/PLTV/88888888/224/3221225677/index.m3u8
🇨🇳CCTV10[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225677/index.m3u8
🇨🇳CCTV10[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225677/index.m3u8
🇨🇳CCTV12[1920*1080],http://39.134.65.179/PLTV/88888888/224/3221225669/index.m3u8
🇨🇳CCTV12[1920*1080],http://39.134.65.164/PLTV/88888888/224/3221225669/index.m3u8
🇨🇳CCTV12[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225669/index.m3u8
🇨🇳CCTV12[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225669/index.m3u8
🇨🇳CCTV12[1920*1080],http://39.134.65.166/PLTV/88888888/224/3221225669/index.m3u8
🇨🇳CCTV14[1920*1080],http://39.134.65.179/PLTV/88888888/224/3221225674/index.m3u8
🇨🇳CCTV14[1920*1080],http://39.134.65.164/PLTV/88888888/224/3221225674/index.m3u8
🇨🇳CCTV14[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225674/index.m3u8
🇨🇳CCTV14[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225674/index.m3u8
🇨🇳CCTV14[1920*1080],http://39.134.65.173/PLTV/88888888/224/3221225674/index.m3u8
🇨🇳CCTV17[1920*1080],http://39.134.66.46/PLTV/88888888/224/3221225708/index.m3u8
🇨🇳CCTV17[1920*1080],http://39.134.65.181/PLTV/88888888/224/3221225708/index.m3u8
🇨🇳CCTV17[1920*1080],http://39.134.65.183/PLTV/88888888/224/3221225708/index.m3u8
🇨🇳CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221225618/index.m3u8$超清1080P
🇨🇳CCTV2,http://39.135.138.58:18890/PLTV/88888888/224/3221225619/index.m3u8$超清1080P
🇨🇳CCTV2,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8$超清1080P
🇨🇳CCTV2,http://39.135.138.59:18890/PLTV/88888910/224/3221225619/index.m3u8$超清1080P
🇨🇳CCTV4,http://39.135.138.58:18890/PLTV/88888888/224/3221225621/index.m3u8$超清1080P
🇨🇳CCTV4,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8$超清1080P
🇨🇳CCTV4,http://39.135.138.59:18890/PLTV/88888888/224/3221225621/index.m3u8$超清1080P
🇨🇳CCTV6,http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8$超清1080P
🇨🇳CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8$超清1080P
🇨🇳CCTV7,http://39.134.115.163:8080/TVOD/88888910/224/3221225644/index.m3u8$超清1080P
🇨🇳CCTV8,http://39.135.138.60:18890/PLTV/88888910/224/3221225635/index.m3u8$超清1080P
🇨🇳CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8$超清1080P
🇨🇳CCTV11,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8$超清1080P
🇨🇳CCTV12,http://39.134.115.163:8080/TVOD/88888910/224/3221225628/index.m3u8$超清1080P
🇨🇳CCTV13,http://39.135.138.58:18890/PLTV/88888888/224/3221225638/index.m3u8$超清1080P
🇨🇳CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8$超清1080P
🇨🇳CCTV14,http://39.135.138.58:18890/PLTV/88888888/224/3221225639/index.m3u8$超清1080P
🇨🇳CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8$超清1080P
🇨🇳CCTV15,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8$超清1080P
🇨🇳CCTV16,http://39.135.138.58:18890/PLTV/88888888/224/3221226233/index.m3u8$超清1080P
🇨🇳CCTV16,http://39.135.138.58:18890/TVOD/88888910/224/3221226230/index.m3u8$超清1080P
🇨🇳CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8$超清1080P

🇨🇳央视高清,#genre#
 🇨🇳CCTV1,http://39.135.138.60:18890/PLTV/88888910/224/3221225618/index.m3u8
 🇨🇳CCTV1,http://39.135.138.59:18890/PLTV/88888910/224/3221225642/index.m3u8
 🇨🇳CCTV2,http://39.135.138.60:18890/PLTV/88888910/224/3221225619/index.m3u8
 🇨🇳CCTV2,http://39.135.138.60:18890/PLTV/88888910/224/3221225643/index.m3u8
 🇨🇳CCTV3,http://39.135.138.60:18890/PLTV/88888910/224/3221225647/index.m3u8
 🇨🇳CCTV4,http://39.135.138.60:18890/PLTV/88888910/224/3221225621/index.m3u8
 🇨🇳CCTV5,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
 🇨🇳CCTV5,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
 🇨🇳CCTV6,http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
 🇨🇳CCTV6,http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8
 🇨🇳CCTV7,http://39.135.138.60:18890/PLTV/88888910/224/3221225624/index.m3u8
 🇨🇳CCTV7,http://39.135.138.59:18890/PLTV/88888910/224/3221225644/index.m3u8
 🇨🇳CCTV8,http://39.135.138.60:18890/PLTV/88888910/224/3221225635/index.m3u8
 🇨🇳CCTV8,http://39.135.138.59:18890/PLTV/88888910/224/3221225631/index.m3u8
 🇨🇳CCTV9,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
 🇨🇳CCTV9,http://39.135.138.60:18890/PLTV/88888910/224/3221225646/index.m3u8
 🇨🇳CCTV10,http://39.135.138.60:18890/PLTV/88888910/224/3221225636/index.m3u8
 🇨🇳CCTV10,http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8
 🇨🇳CCTV11,http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8
 🇨🇳CCTV12,http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8
 🇨🇳CCTV12,http://39.135.138.60:18890/PLTV/88888910/224/3221225637/index.m3u8
 🇨🇳CCTV12,http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
 🇨🇳CCTV13,http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8
 🇨🇳CCTV14,http://39.135.138.60:18890/PLTV/88888910/224/3221225639/index.m3u8
 🇨🇳CCTV14,http://39.135.138.59:18890/PLTV/88888910/224/3221225640/index.m3u8
 🇨🇳CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
 🇨🇳CCTV16奥林匹克,http://iptv.tvfix.org/hls/cctv16hd.m3u8
 🇨🇳CCTV17,http://39.134.66.110/PLTV/88888888/224/3221225708/index.m3u8


🇨🇳央视咪咕,#genre#
 🇨🇳CCTV1-综合,http://117.148.179.155/PLTV/88888888/224/3221231468/index.m3u8
 🇨🇳CCTV1-综合,http://117.148.179.155/PLTV/88888888/224/3221231471/index.m3u8
 🇨🇳CCTV1-综合,http://39.135.34.150:8080/000000001000/1000000001000021973/1.m3u8?xtkg
 🇨🇳CCTV2-财经,http://117.148.179.156/PLTV/88888888/224/3221232362/index.m3u8
 🇨🇳CCTV2-财经,http://117.148.179.147/PLTV/88888888/224/3221231678/index.m3u8
 🇨🇳CCTV3-综艺,http://117.148.179.183/PLTV/88888888/224/3221231682/index.m3u8
 🇨🇳CCTV3-综艺,http://117.148.179.140/PLTV/88888888/224/3221231528/index.m3u8
 🇨🇳CCTV3-综艺,http://39.135.34.150:8080/000000001000/1000000001000011218/1.m3u8?xtkg
 🇨🇳CCTV4-中文,http://117.148.179.182/PLTV/88888888/224/3221231726/index.m3u8
 🇨🇳CCTV4-中文,http://39.135.34.150:8080/000000001000/1000000002000031664/1.m3u8?xtkg
 🇨🇳CCTV4-欧洲,http://117.148.179.162/PLTV/88888888/224/3221231615/index.m3u8
 🇨🇳CCTV4-美洲,http://117.148.179.160/PLTV/88888888/224/3221231654/index.m3u8
 🇨🇳CCTV4-美洲,http://117.148.179.158/PLTV/88888888/224/3221231654/index.m3u8
 🇨🇳CCTV5-体育,http://117.148.179.142/PLTV/88888888/224/3221232440/index.m3u8
 🇨🇳CCTV5+赛事,http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
 🇨🇳CCTV5+赛事,http://117.148.179.139/PLTV/88888888/224/3221231535/index.m3u8
 🇨🇳CCTV6-电影,http://117.148.179.153/PLTV/88888888/224/3221231724/index.m3u8
 🇨🇳CCTV7-国防军事,http://117.148.179.160/PLTV/88888888/224/3221231633/index.m3u8
 🇨🇳CCTV8-电视剧,http://117.148.179.160/PLTV/88888888/224/3221231694/index.m3u8
 🇨🇳CCTV8-电视剧,http://39.135.34.150:8080/000000001000/1000000001000003736/1.m3u8?xtkg
 🇨🇳CCTV9-记录,http://117.148.179.162/PLTV/88888888/224/3221231697/index.m3u8
 🇨🇳CCTV9-记录,http://39.135.34.150:8080/000000001000/1000000001000014583/1.m3u8?xtkg
 🇨🇳CCTV10-科教,http://117.148.179.164/PLTV/88888888/224/3221232492/index.m3u8
 🇨🇳CCTV10-科教,http://117.148.179.175/PLTV/88888888/224/3221231666/index.m3u8
 🇨🇳CCTV10-科教,http://39.135.34.150:8080/000000001000/7019587760656900133/1.m3u8?xtkg
 🇨🇳CCTV11-戏曲,http://117.148.179.164/PLTV/88888888/224/3221231711/index.m3u8
 🇨🇳CCTV11-戏曲,http://39.134.65.162/PLTV/88888888/224/3221225517/index.m3u8
 🇨🇳CCTV11-戏曲,http://39.135.34.150:8080/000000001000/1000000002000019789/1.m3u8?xtkg
 🇨🇳CCTV12-社会与法,http://117.148.179.150/PLTV/88888888/224/3221231660/index.m3u8
 🇨🇳CCTV13-新闻,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
 🇨🇳CCTV13-新闻,http://39.135.34.150:8080/000000001000/1000000002000021303/1.m3u8?xtkg
 🇨🇳CCTV-14-少儿,http://117.148.179.182/PLTV/88888888/224/3221231648/index.m3u8
 🇨🇳CCTV-14-少儿,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
 🇨🇳CCTV15-音乐,http://117.148.179.169/PLTV/88888888/224/3221231693/index.m3u8
 🇨🇳CCTV15-音乐,http://39.135.34.150:8080/000000001000/1000000002000008163/1.m3u8?xtkg
 🇨🇳CCTV-16奥林匹克,http://iptv.tvfix.org/hls/cctv16hd.m3u8
 🇨🇳CCTV17-农村,http://117.148.179.167/PLTV/88888888/224/3221231772/index.m3u8

 🇨🇳CCTV怀旧剧场,http://117.148.179.158/PLTV/88888888/224/3221231544/index.m3u8
 🇨🇳CCTV怀旧剧场,http://117.148.179.147/PLTV/88888888/224/3221231544/index.m3u8
 🇨🇳CCTV第一剧场,http://117.148.179.172/PLTV/88888888/224/3221231540/index.m3u8
 🇨🇳CCTV第一剧场,http://117.148.179.147/PLTV/88888888/224/3221231540/index.m3u8
 🇨🇳CCTV风云足球,http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8
 🇨🇳CCTV风云足球,http://117.148.179.147/PLTV/88888888/224/3221231547/index.m3u8
 🇨🇳CCTV女性时尚,http://117.148.179.167/PLTV/88888888/224/3221231598/index.m3u8
 🇨🇳CCTV央视台球,http://117.148.179.167/PLTV/88888888/224/3221231616/index.m3u8
 🇨🇳CCTV央视台球,http://117.148.179.147/PLTV/88888888/224/3221231616/index.m3u8
 🇨🇳CCTV央视文化精品,http://117.148.179.147/PLTV/88888888/224/3221231561/index.m3u8
 🇨🇳CCTV-风云剧场,http://117.148.179.147/PLTV/88888888/224/3221231604/index.m3u8

 🇨🇳CCTV-世界地理,http://117.148.179.147/PLTV/88888888/224/3221231537/index.m3u8

 🇨🇳CCTV-电视指南,http://39.134.196.142/hlsmgsplive.miguvideo.com:8080/ws_v/2018/dszn/dszn711/1000/index.m3u8?&encrypt=
 🇨🇳CGTN,http://117.148.179.174/PLTV/88888888/224/3221231592/index.m3u8
 🇨🇳CGTN法语,http://117.148.179.156/PLTV/88888888/224/3221231550/index.m3u8
 🇨🇳CNC中文,http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8
 🇨🇳CNC英文,http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8
 🇨🇳CETV1,http://117.148.179.156/PLTV/88888888/224/3221231714/index.m3u8
 🇨🇳CETV1,http://117.148.179.149/PLTV/88888888/224/3221231552/index.m3u8
 🇨🇳CETV1,http://39.134.66.66/PLTV/88888888/224/3221225563/index.m3u8
 🇨🇳CETV2,http://117.148.179.162/PLTV/88888888/224/3221231607/index.m3u8
 🇨🇳CETV3,http://117.148.179.136/PLTV/88888888/224/3221231543/index.m3u8
 🇨🇳CETV4,http://117.148.179.155/PLTV/88888888/224/3221231613/index.m3u8




 🇨🇳中国气象,http://140.207.241.3:8080/live/program/live/zgqx/1300000/d1.m3u8
 🇨🇳CGTN,http://111.40.196.9/PLTV/88888888/224/3221225652/index.m3u8
 🇨🇳CGTN纪录,http://39.135.138.58:18890/PLTV/88888888/224/3221225645/index.m3u8
 🇨🇳中影-老故事,http://39.134.19.248:6610/yinhe/2/ch00000090990000001315/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
 🇨🇳中影-新科动漫,http://cctvtxyh5ca.liveplay.myqcloud.com/live/xinkedongman_2/index.m3u8
 🇨🇳中国教育1,http://111.40.196.9/PLTV/88888888/224/3221225576/index.m3u8
 🇨🇳新华中文,http://39.135.138.58:18890/PLTV/88888888/224/3221225694/index.m3u8
 🇨🇳新华英语,http://39.135.138.58:18890/PLTV/88888888/224/3221225693/index.m3u8
 🇨🇳CHC动作电影,http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8
 🇨🇳CHC家庭影院,http://117.148.179.151/PLTV/88888888/224/3221231799/index.m3u8
 🇨🇳CHC高清電影,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
🇨🇳央视移动,#genre#
 🇨🇳CCTV1,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225777/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV1,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225726/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV2,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225706/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV3,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226008/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV3,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226040/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV4,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225779/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV5,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226043/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV5,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226024/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV5+,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226171/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV5+,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226128/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV6,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226011/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV6,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226046/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV7,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225745/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV8,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226005/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV9,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226031/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV10,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225685/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV11,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225746/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV12,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225747/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV13,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225748/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV14,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225727/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV15,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225749/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV17,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226027/1/index.m3u8?fmt=ts2hls
🇨🇳CCTV 4K,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
🇨🇳CCTV 4K,http://121.18.168.210/liveop.cctv.cn/hls/4KHD/playlist.m3u8
🇨🇳CCTV 4K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233400/1.m3u8

 🇨🇳CCTV4国际欧洲,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226266/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV4国际美洲,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226269/1/index.m3u8?fmt=ts2hls
 🇨🇳CETV1,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225723/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV电视指南,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225673/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV怀旧剧场,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226097/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV怀旧剧场,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225765/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV风云剧场,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225700/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV第一剧场,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225702/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV世界地理,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225733/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV风云足球,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225734/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV风云音乐,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225698/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV女性时尚,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225699/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV高尔夫网球,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225674/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV央视精品,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225675/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV兵器科技,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225676/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV老故事,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225677/1/index.m3u8?fmt=ts2hls
 🇨🇳CCTV中学生,http://39.136.66.39/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225663/1/index.m3u8?fmt=ts2hls
 🇨🇳卫视高清,#genre#
🇨🇳湖南卫视,http://117.148.179.172/PLTV/88888888/224/3221231729/index.m3u8
 🇨🇳湖南卫视,http://117.148.179.135/PLTV/88888888/224/3221230206/index.m3u8
 🇨🇳湖南卫视,http://117.148.179.148/PLTV/88888888/224/3221230824/index.m3u8
 🇨🇳江苏卫视,http://117.148.179.175/PLTV/88888888/224/3221231447/index.m3u8
 🇨🇳浙江卫视,http://117.148.179.140/PLTV/88888888/224/3221229352/index.m3u8
 🇨🇳浙江卫视,http://117.148.179.136/PLTV/88888888/224/3221231567/index.m3u8
🇨🇳东方卫视,http://117.148.179.160/PLTV/88888888/224/3221231738/index.m3u8
🇨🇳东方卫视,http://117.148.179.167/PLTV/88888888/224/3221231450/index.m3u8
🇨🇳广东卫视,http://117.148.179.141/PLTV/88888888/224/3221231891/index.m3u8
🇨🇳广东卫视,http://117.148.179.159/PLTV/88888888/224/3221231502/index.m3u8
🇨🇳北京卫视,http://117.148.179.168/PLTV/88888888/224/3221231732/index.m3u8
🇨🇳天津卫视,http://117.148.179.146/PLTV/88888888/224/3221228905/index.m3u8
🇨🇳山东卫视,http://117.148.179.137/PLTV/88888888/224/3221227909/index.m3u8
🇨🇳湖北卫视,http://117.148.179.142/PLTV/88888888/224/3221231888/index.m3u8
🇨🇳湖北卫视,http://117.148.179.134/PLTV/88888888/224/3221231523/index.m3u8
🇨🇳黑龙江卫视,http://117.148.179.141/PLTV/88888888/224/3221231967/index.m3u8
🇨🇳黑龙江卫视,http://117.148.179.162/PLTV/88888888/224/3221231520/index.m3u8
🇨🇳安徽卫视,http://117.148.179.177/PLTV/88888888/224/3221230215/index.m3u8
🇨🇳辽宁卫视,http://117.148.179.152/PLTV/88888888/224/3221231802/index.m3u8
🇨🇳江西卫视,http://117.148.179.141/PLTV/88888888/224/3221231964/index.m3u8
🇨🇳江西卫视,http://117.148.179.157/PLTV/88888888/224/3221231511/index.m3u8
🇨🇳四川卫视,http://117.148.179.142/PLTV/88888888/224/3221231885/index.m3u8
🇨🇳四川卫视,http://117.148.179.176/PLTV/88888888/224/3221231517/index.m3u8
🇨🇳河北卫视,http://117.148.179.179/PLTV/88888888/224/3221231411/index.m3u8
🇨🇳贵州卫视,http://117.148.179.160/PLTV/88888888/224/3221231676/index.m3u8
🇨🇳山西卫视,http://117.148.179.169/PLTV/88888888/224/3221231444/index.m3u8
🇨🇳东南卫视,http://117.148.179.160/PLTV/88888888/224/3221231414/index.m3u8
🇨🇳青海卫视,http://117.148.179.151/PLTV/88888888/224/3221231435/index.m3u8
🇨🇳云南卫视,http://117.148.179.141/PLTV/88888888/224/3221231499/index.m3u8
🇨🇳河南卫视,http://117.148.179.144/PLTV/88888888/224/3221231514/index.m3u8
